id,positClean,companyClean,dateClean,skills,education,language,dateCollect,country,cityClean,stateClean,url
JD_2721982016,Data Scientist,PepsiCo,2018-03-25, model visualization matrix tableau,,,2018-04-24,us,Plano,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=2114&ao=321738&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fd9b692c&cb=1524606085249&jobListingId=2721982016
JD_2469601782,Data Scientist,Sensor Tower,2018-04-05, storage server storage model hbase mathematica r python mongodb sas r matlab visualization excel javascript tableau, master,,2018-04-24,us,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2115&ao=148364&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6b5fed70&cb=1524606085251&jobListingId=2469601782
JD_2525854686,Data Scientist,Panjiva,2018-04-13, r ruby sql clustering machine learning data set scripting python r database database query algorithm ruby hadoop pig hive pig visualization mean, phd,,2018-04-24,us,Cambridge,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=2116&ao=4120&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_109ff977&cb=1524606085253&jobListingId=2525854686
JD_2616856196,Data Scientist,Men s Wearhouse,2018-04-10, value mathematica r sas database scripting data set perl, phd,,2018-04-24,us,Fremont,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2117&ao=4465&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cc095a43&cb=1524606085254&jobListingId=2616856196
JD_2605667975,Data Scientist,Yieldbot,2018-03-27, median,,,2018-04-24,us,Portland,OR,https://www.glassdoor.com/partner/jobListing.htm?pos=2118&ao=4120&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_beb0627e&cb=1524606085256&jobListingId=2605667975
JD_2465485024,Data Scientist,Sogeti,2018-03-30, cloud model, bachelor mba,,2018-04-24,us,Omaha,NE,https://www.glassdoor.com/partner/jobListing.htm?pos=2119&ao=136249&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ca5f5c3f&cb=1524606085258&jobListingId=2465485024
JD_2743764267,Data Scientist,NI,2018-04-22, algorithm algorithm feature algorithm hadoop spark mapreduce,,,2018-04-24,us,NI,ni,https://www.glassdoor.com/partner/jobListing.htm?pos=2120&ao=173354&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_71ff32cb&cb=1524606085265&jobListingId=2743764267
JD_2670669244,Data Scientist,Interpro  Michigan,2018-04-19, value model spark aggregation spark hive pig feature value r sas python sql hive pig spark correlation value, master phd,,2018-04-24,us,Bradenton,FL,https://www.glassdoor.com/partner/jobListing.htm?pos=2121&ao=4120&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_c584e297&cb=1524606085266&jobListingId=2670669244
JD_2704991814,Data Scientist AI Engineer,Cisco Systems,2018-04-23, cloud cloud algorithm, phd phd,,2018-04-24,us,San Jose,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2122&ao=312453&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6a413bac&cb=1524606085269&jobListingId=2704991814
JD_2730428769,Product Data Analyst,Infutor Data Solutions,2018-04-11, econometrics mathematica sql database sas,,,2018-04-24,us,Oakbrook Terrace,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=2123&ao=270789&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_4d638be7&cb=1524606085270&jobListingId=2730428769
JD_2261926354,Data Scientist,st Merchant Funding,2018-04-05, data set model model model model model algorithm python r sql shell sql php unstructured data hadoop mapreduce hive spark aws, bachelor master,,2018-04-24,us,Miami,FL,https://www.glassdoor.com/partner/jobListing.htm?pos=2124&ao=4341&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_83d97fb8&cb=1524606085271&jobListingId=2261926354
JD_2538558772,Data Scientist Intern Summer,Walmart eCommerce,2018-03-31, model excel hue econometrics mathematica model algorithm algorithm hbase mapreduce, master phd,,2018-04-24,us,San Bruno,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2125&ao=133051&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_918f2939&cb=1524606085324&jobListingId=2538558772
JD_2688150961,Data Scientist,Pluto,2018-04-08, model volume mathematica model python regression regression econometrics mathematica r julia matlab pandas database model model mathematica,,,2018-04-24,us,San Jose,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2126&ao=66506&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_650d157e&cb=1524606085326&jobListingId=2688150961
JD_2644209747,Data Scientist,Pivotal Software,2018-04-17, value median model r sas database query sql mapreduce python java visualization tableau pentaho mathematica,,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2127&ao=135842&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a5d1a53c&cb=1524606085328&jobListingId=2644209747
JD_2606554331,Data Scientist,Spire Systems,2018-03-28, mode model regression python pandas python model,,,2018-04-24,us,San Jose,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2128&ao=207571&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d0fcba2d&cb=1524606085329&jobListingId=2606554331
JD_2611451515,Data Scientist,Strategic Employment Partners,2018-04-03, r python mathematica, bachelor,,2018-04-24,us,Irvine,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2129&ao=37049&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e6192f8f&cb=1524606085332&jobListingId=2611451515
JD_2241902563,Data Scientist,CKM Advisors,2018-04-17, python r java matlab sas javascript visualization database, bachelor master, english,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2130&ao=4120&s=58&guid=00000162f99aa4a59966e52469b7ea83&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b618eae4&cb=1524606085335&jobListingId=2241902563
JD_2522676201,Data Scientist,Dime Community Bancshares,2018-04-10, sas sas sas data mining sql r python sas model unstructured data, master,,2018-04-24,us,Brooklyn,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2201&ao=4120&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_110f8237&cb=1524606290101&jobListingId=2522676201
JD_2021837856,Data Scientist,Cardinal Solutions,2018-04-04, value model unstructured data classification regression r python azure sas spss transactional data mathematica,,,2018-04-24,us,Cincinnati,OH,https://www.glassdoor.com/partner/jobListing.htm?pos=2202&ao=4120&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3758bc2e&cb=1524606290103&jobListingId=2021837856
JD_2738099501,Data Scientist,Orion Solutions Group,2018-04-18, model model data set r sas, master,,2018-04-24,us,Detroit,MI,https://www.glassdoor.com/partner/jobListing.htm?pos=2203&ao=85058&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_03e42799&cb=1524606290104&jobListingId=2738099501
JD_2682161611,Data Scientist,Meridian Health Plan,2018-04-02, econometrics sas r excel economia econometrics econometrics sas r excel mathematica regression sql scripting visualization database, bachelor master,,2018-04-24,us,Detroit,MI,https://www.glassdoor.com/partner/jobListing.htm?pos=2204&ao=135528&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c5f2b309&cb=1524606290106&jobListingId=2682161611
JD_2562845284,Data Scientist,Avani Technology Solutions,2018-04-02, value value model model de-identification model model model algorithm model model value model model bias model model model volume model econometrics econometrics mathematica python r scala spark aws azure cloud database java model model, master,,2018-04-24,us,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2206&ao=4120&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0a0f07a1&cb=1524606290109&jobListingId=2562845284
JD_2695903535,Entry Level Data Scientist,Labatt Food Service,2018-04-16, value,,,2018-04-24,us,San Antonio,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=2208&ao=4120&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d9f9f176&cb=1524606290111&jobListingId=2695903535
JD_2703159482,Data Scientist,JDC Group,2018-03-25, database server data set database excel sql sql server visualization tableau database python sas,,,2018-04-24,us,Atlanta,GA,https://www.glassdoor.com/partner/jobListing.htm?pos=2209&ao=83255&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_11731da6&cb=1524606290112&jobListingId=2703159482
JD_2721648291,Data Scientist,NI,2018-04-03, model nosql aggregation model sql model nosql database hadoop r python shell spark cloud aws azure visualization visualization feature model model,,,2018-04-24,us,NI,ni,https://www.glassdoor.com/partner/jobListing.htm?pos=2210&ao=83255&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1e7b40aa&cb=1524606290113&jobListingId=2721648291
JD_2730425306,Data Scientist,Axiologic Solutions,2018-04-11, volume mathematica volume aws cloud,,,2018-04-24,us,Alexandria,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=2211&ao=3949&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3efd8cc8&cb=1524606290115&jobListingId=2730425306
JD_2657052001,Data Scientist,Metron  Inc,2018-04-04, mathematica mathematica classification java scala scripting python hive r sas spss weka hadoop spark mahout storm algorithm, master,,2018-04-24,us,Reston,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=2212&ao=52448&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_31799e5f&cb=1524606290116&jobListingId=2657052001
JD_2719930903,Data Scientist,CommScope Inc,2018-04-02, model algorithm azure model model model r python algorithm sas java hadoop azure model unstructured data de-identification unstructured data r python java hadoop algorithm azure,,,2018-04-24,us,Hickory,NC,https://www.glassdoor.com/partner/jobListing.htm?pos=2213&ao=164028&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_06e59880&cb=1524606290118&jobListingId=2719930903
JD_2726988852,Data Scientist,USAC,2018-04-07, server aggregation sql r python visualization excel database sql r python visualization, bachelor, english,2018-04-24,us,Washington,DC,https://www.glassdoor.com/partner/jobListing.htm?pos=2214&ao=52448&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0e67b849&cb=1524606290119&jobListingId=2726988852
JD_2730533638,Data Scientist,JM Family Enterprises,2018-04-12, value value feature model model algorithm model sql python r java model spark cloud aws azure cloud, master,,2018-04-24,us,Deerfield Beach,FL,https://www.glassdoor.com/partner/jobListing.htm?pos=2215&ao=146137&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_89948397&cb=1524606290121&jobListingId=2730533638
JD_2712196412,Data Scientist,Force Brands,2018-03-31, hbase model dashboard significar sql python nosql tableau visualization scalability aws,,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2216&ao=296783&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d3d0ec63&cb=1524606290123&jobListingId=2712196412
JD_2506338999,Data Scientist,Engineering Technology Associates,2018-04-18, model model value python hadoop mapreduce hive shark spark, master phd,,2018-04-24,us,Troy,MI,https://www.glassdoor.com/partner/jobListing.htm?pos=2217&ao=4120&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_d9a7bd86&cb=1524606290124&jobListingId=2506338999
JD_2624838662,Data Scientist Product,Spotify,2018-04-23, feature econometrics mathematica sql r python visualization tableau value value,,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2218&ao=133232&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d7efd5af&cb=1524606290126&jobListingId=2624838662
JD_2693268236,Data Scientist,Carters  Inc,2018-04-12, dashboard value model algorithm model data set model database database sql excel mathematica database query,,,2018-04-24,us,Atlanta,GA,https://www.glassdoor.com/partner/jobListing.htm?pos=2219&ao=4484&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7e629a2b&cb=1524606290127&jobListingId=2693268236
JD_2254031951,Jr Data Scientist,SaveSoft  Inc,2018-03-25, model transactional data model visualization visualization econometrics excel r python, bachelor master,,2018-04-24,us,Richmond,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=2220&ao=50256&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_73fb63c1&cb=1524606290129&jobListingId=2254031951
JD_2670156648,Data Scientist,Conversant,2018-04-19, perl model algorithm data set spark hive scala python mathematica econometrics hadoop spark sql scala python java mathematica median median median, phd master,,2018-04-24,us,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=2221&ao=135169&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_29736e9c&cb=1524606290131&jobListingId=2670156648
JD_2728528027,Data Scientist,Propeller Health,2018-04-09, model de-identification model model unstructured data sql visualization visualization visualization unstructured data,,,2018-04-24,us,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2222&ao=8095&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_154ee18a&cb=1524606290132&jobListingId=2728528027
JD_2708108892,Data Scientist,Beacon Hill Staffing Group,2018-03-28, value model algorithm model r python java feature feature algorithm value database,,,2018-04-24,us,Somerville,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=2223&ao=136658&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_04b20296&cb=1524606290134&jobListingId=2708108892
JD_2611444374,Data Scientist,HumCap  Inc,2018-04-03, cloud model unstructured data feature mathematica r scala python hadoop mapreduce spark kafka database cloud aws azure, master,,2018-04-24,us,Dallas,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=2224&ao=37049&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e28645cd&cb=1524606290135&jobListingId=2611444374
JD_2743763505,Data Scientist,MDA Corporation,2018-04-18, algorithm nosql database significar r python sas matlab nosql database mongodb nosql database hbase cassandra elasticsearch mathematica database regression value value, bachelor,,2018-04-24,us,Charlottesville,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=2225&ao=173354&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b6b0e6f0&cb=1524606290137&jobListingId=2743763505
JD_2744856775,Data Scientist,,2018-04-23, median model model algorithm mathematica storage sql hadoop python matlab r sas algorithm python, master phd,,2018-04-24,us,NI,ni,https://www.glassdoor.com/partner/jobListing.htm?pos=2226&ao=4322&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fba1fa6d&cb=1524606290139&jobListingId=2744856775
JD_2508338135,Data Scientist,,2018-04-20,,,,2018-04-24,us,NI,ni,https://www.glassdoor.com/partner/jobListing.htm?pos=2227&ao=4128&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_687a4e0d&cb=1524606290139&jobListingId=2508338135
JD_2721982010,Data Scientist,Curriculum Associates,2018-04-04, data set sas data set query data set database sas sas sas hbase sas sql spss stata r python sql sas,,,2018-04-24,us,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=2228&ao=321738&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3d90135e&cb=1524606290141&jobListingId=2721982010
JD_2737434582,Data Scientist,pureIntegration  LLC,2018-04-18, model model python model classification median,,,2018-04-24,us,United States,ni,https://www.glassdoor.com/partner/jobListing.htm?pos=2229&ao=3949&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2794ae7d&cb=1524606290143&jobListingId=2737434582
JD_2724438804,Data Scientist,Infolob Solutions  Inc,2018-04-05, sql econometrics hadoop,,,2018-04-24,us,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=2230&ao=50256&s=58&guid=00000162f99dc5e7b251d43cb32acae7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_832f41cc&cb=1524606290144&jobListingId=2724438804
JD_2729868823,Data Scientist,NI,2018-04-11, model data set model unstructured data transactional data model algorithm model sql r python sql database,,,2018-04-24,us,NI,ni,https://www.glassdoor.com/partner/jobListing.htm?pos=2301&ao=215203&s=58&guid=00000162f9a0e3a38c4d631a95ed6efd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ef2363a6&cb=1524606494399&jobListingId=2729868823
JD_2682663796,Data Scientist,DPR Construction,2018-04-03, scripting visualization data set data set r python javascript scripting mathematica, master,,2018-04-24,us,Washington,DC,https://www.glassdoor.com/partner/jobListing.htm?pos=2302&ao=137313&s=58&guid=00000162f9a0e3a38c4d631a95ed6efd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b98ec8df&cb=1524606494401&jobListingId=2682663796
JD_2734877271,Data Scientist,Hired by Matrix  Inc,2018-04-15, server model model model model matrix model python sql cloud matrix matrix matrix matrix matrix,,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=2303&ao=25073&s=58&guid=00000162f9a0e3a38c4d631a95ed6efd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_e6d1a78e&cb=1524606494403&jobListingId=2734877271
