company,date,title,status,location,recommend,outlook,ceo,pros,cons,adviceManag,id,rating,dateCollect
"
Google
","
Há 10 meses
","
O lugar mais bem pago para ser um desenvolvedor de software, financeira e profissionalmente
",Engenheiro de Software,"
Belo Horizonte, MG
","Conselhos para presidência: Mais projetos menores, arriscados e satisfatórios de se trabalhar. Somos jovens, podemos gastar algum tempo em troca de um potencial payoff grande.",NI,NI,"Prós: Trabalhar nos projetos de maior impacto do mundo, com os melhores colegas para se trabalhar e aprender, uma cultura corporativa aberta, franca e disposta a mudar para atender aos funcionários. O pacote de compensação (salário+bônus+ações) é acima da estratosfera para a realidade brasileira.","Contras: O escritório é pequeno e sem muita diversidade de projetos para escolher. A mudança de times também é arriscada, uma vez que o crescimento interno, reconhecimento, e aquisição de responsabilidades é lento. Como um escritório satélite, também temos pouca independência em relação à sede americana, e até mesmo em relação a políticas implementadas no escritório de São Paulo.",NI,433905,5,2018-01-28
"
Google
","
Há 11 meses
","
Ambiente incrível, pessoas inteligentes, opinião valorizada, carga de trabalho alta
",Funcionário,"
São Paulo, SP
",Conselhos para presidência: Diminuir a carga de trabalho do funcionário para melhorar a capacidade criativa e permitir projetos de melhoria. Diminuir a grande disparidade de salários,NI,NI,"Prós: Ambiente de trabalho muito favorável, times globais, a opinião do funcionário é muito valorizada","Contras: Carga de trabalho bem pesada, flexibilidade de horário mas necessidade de trabalhar até tarde, salário mais baixo que competidores",NI,408991,5,2018-01-28
"
Google
","
Há 11 meses
","
Uma ótima empresa
",Gerente,"
São Paulo, SP
","Conselhos para presidência: Melhore a infraestrutura e contrate mais, pois há muitos jovens qualificados querendo trabalhar",NI,NI,"Prós: Bastante prestativa e oferece muitas vantagens aos funcionários, além de ser muito organizada e saber atender as necessidades dos funcionários também. Excelente empresa para se trabalhar.",Contras: Nem sempre é tão ágil aqui no Brasil. Mas não é culpa da unidade brasileira e sim do mercado nacional que não oferece tantas oportunidades e o governo com a sua alta tributação e as burocracias.,NI,405386,5,2018-01-28
"
Oracle
","
Há 11 dias
","
Paga bem, mas....
","Ex-funcionário, saiu em 2016","
São Paulo, SP
","

Recomenda a empresa:


Não
",NI,NI,"Prós: Ótimos salários se souber negociar bem no processo seletivo, ofertam ótimos benefícios , como por exemplo, planos de saúde que atendem em excelentes hospitais e consultórios.","Contras: Lideranças visivelmente despreparadas, nenhuma abertura real para a inovação e melhoria de processos. Tudo corre me maneira excessivamente burocrática e engessada.",NI,629160,1,2018-01-28
"
Oracle
","
Há 17 dias
","
Avaliação
",Business Development Consultant,"
","

Recomenda a empresa:


Sim
",NI,NI,Prós: A remuneração e os benefícios de fato valem a pena. Reconhecimento no mercado de trabalho como um bom profissional. Networking é importante para a empresa.,Contras: O bom relacionamento é muito importante para o crescimento profissional dentro da empresa. Bastante pressão por resultados. Baixa presença de gestores humanos.,NI,623252,4,2018-01-28
"
Oracle
","
Há 24 dias
","
Oracle - grande empresa
","Senior Project ManagerEx-funcionário, saiu em 2016","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Oportunidade de participar em projetos realmente interessantes e complexos. Excelente plano de saúde e odontológico. Acesso a tecnologia de ponta e apoio de especialistas.,"Contras: Estrutura da área de consultoria não apropriada, dificultando as vendas dos projetos. Política de participação nos lucros não é bem estruturada.",NI,617034,4,2018-01-28
"
Oracle
","
Há 25 dias
","
Bom
",Business Development Representative,"
São Paulo, SP
",Conselhos para presidência: Valorizar todos os setores.,NI,NI,"Prós: Me sinto valorizado, a experiencia e retorno dos meus superiores é bem bacana, recebo feedback constante, o salario é bom e o plano de saúde também.","Contras: Apesar de todo contato amigável com os superiores o potencial de crescimento e ascendência prometida no inicio não veio. Sua carreira estaciona anos a fio no mesmo lugar, mesmo se vc dobrar as metas.",NI,615649,5,2018-01-28
"
Oracle
","
Há 28 dias
","
transformadora
",Business Development Consultant,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Reconhecimento financeiro, desafios diarios, aprendizado, meritocracia sao pontos chaves na empresa, náo tenho o que falar das oportunidades que a Oracle oferece a seus colaboradores.","Contras: Sua qualidade de vida pode ser prejudicada, Oracle na no Brasil e uma empresa comercial e muito agressiva em sempre manter uma alta performance.",NI,613710,5,2018-01-28
"
Oracle
","
Há aproximadamente 1 mês
","
Alegria, trabalho e aprendizado!!
",Trainee,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Ótimo ambiente de trabalho/Bom salário/Plano de Carreira/Ótimos Gestores/Bônus/Aprendizado Constante/Incentivam a fazer cursos e pagam por eles/,"Contras: Não vi ainda um ponto negativo na empresa. Os restaurantes em volta do restaurante são baratos, o seu estacionamentos também. Talvez alguns processos dentro da empresa possa dar uma impressão negativa mas não vejo como algo relevante.",NI,612569,5,2018-01-28
"
Oracle
","
Há aproximadamente 2 meses
","
ótima empresa no geral, passando por um momento conturbado, tende a melhorar.
","Analista de Customer SuccessEx-funcionário, saiu em 2017","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: empresa que possui ótimos benefícios e auxílios, boa faixa salarial comparada ao mercado e flexibilidade no horário no dia a dia. qualidade de vida ok.","Contras: infelizmente, empresa ainda está tentando passar por uma transformação de cultura para melhorar o mindset construído durante os últimos anos de pressão desmedida comercialmente, resultando em vários problemas internos e um clima organizacional não muito amistoso.",NI,604317,3,2018-01-28
"
Oracle
","
Há aproximadamente 2 meses
","
Ótimo para aprender e se desenvolver
",Business Development Consultant,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Muitas oportunidades de trabalho, muito aprendizado acelerado, benefícios muito bons, tem muita gente jovem, o que dá um pouco de sensação de ambiente mais descontraído.","Contras: não emenda feriado, gestão um pouco falha, muita politicagem, algumas coisa são para """"inglês ver"""", oportunidades não são tão claras para os colaboradores",NI,598299,4,2018-01-28
"
Oracle
","
Há 2 meses
","
é uma boa empresa para trabalhar, mas não tem plano de carreira.
",Analista Sênior,"
São Paulo, SP
",Conselhos para presidência: Focar em plano de carreira para manter os funcionários motivados.,NI,NI,"Prós: Horário flexível, plano de saúde sensacional, benefícios em geral muito bons e salários até que acima do que o mercado oferece. Bolsa auxílio para idiomas e MBA.","Contras: A empresa não oferece estacionamento e o valor do estacionamento na região é bastante abusivo, mas acredito que o maior problema aqui esteja no plano de carreira, é muito comum ver pessoas com 7, 10, 15 anos fazendo exatamente a mesma coisa sem mudança nenhuma e não existe nenhuma ação do RH para ajudar neste aspecto.",NI,594118,4,2018-01-28
"
Oracle
","
Há 2 meses
","
espaço de melhoria enorme
",Funcionário,"
","

Recomenda a empresa:


Sim
",NI,NI,Prós: infraestrutura/ home office / benefícios / localização/ pessoas / clima / diversidade,Contras: maior comprometimento dos gestores/ avaliações equivalentes com as capacidades / feedback verdadeiros,NI,593424,3,2018-01-28
"
Oracle
","
Há 2 meses
","
Só vale pelo dinheiro
","Representante de Vendas SêniorEx-funcionário, saiu em 2017","
São Paulo, SP
","

Recomenda a empresa:


Não
",NI,NI,Prós: Bom salário flexibilidade de horário benefícios,Contras: Competição muito grande pressão por números arrogância dos gestores,NI,592891,3,2018-01-28
"
Oracle
","
Há 2 meses
","
Ótima empresa
",Business Development Consultant,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: oportunidade de crescimento profissional e aprendizado constante. Mudanças são sempre uma constante, o que proporciona conhecer de tudo um pouco e o mercado costuma gostar disso.","Contras: Ambiente de pressão e buscar por atingimento de resultados que de qualquer forma. Empresa onde a cultura é """"se virar"""" e aprender de qualquer forma.",NI,589739,4,2018-01-28
"
Oracle
","
Há 2 meses
","
Uma empresa que cumpre seus deveres, mas não há descanso.
",Associate Consultant,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: É uma empresa que cumpre a risca seus deveres quanto aos empregados à respeito de encargos e salário. Possui um bom ambiente em seu headquarter e profissionais muito capacitados.,Contras: Muito trabalho... Praticamente não existem feriados ou fins de semana livres. Gerando muito stress aliados a uma gerencia de processos internos com muita burocracia. Ficando difícil possuir uma autonomia dentro da corporação,NI,588981,4,2018-01-28
"
Oracle
","
Há 3 meses
","
I quite like my job here
",Funcionário,"
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Excellent place to work with global projection. Allows you to be a part of a great environment and understand more about tech and how it's shaping the future of the world,"Contras: Communication can be slow and complicated sometimes, but totally workable. Leadership could use some improvement in order to streamline processes",NI,583405,5,2018-01-28
"
Oracle
","
Há 3 meses
","
Foco excessivo no curto prazo
",Gerente Sênior,"
São Paulo, SP
",Conselhos para presidência: Elaborar programa de contratação de jovens talentos para as várias áreas da empresa e não apenas vendas. Importante mesclar a cultura de vendas com mais gente de tecnologia. Substituir líderes com pouca habilidade para gerir pessoas. Combinar o foco no trimestre com iniciativas de mais longo prazo e que serão importantes para o futuro da empresa.,NI,NI,"Prós: Empresa de renome global. Boa remuneração, possbilidade de interação com profissionais de vários países e abertura para interagir com os executivos seniores são alguns dos pontos positivos da empresa",Contras: De forma geral o clima organizacional não é bom. Muito trabalho para times bastante enxutos. Foco no trimestre inviabiliza a construção de iniciativas que vão gerar frutos no longo prazo. Muito foco em vendas gera uma empresa com competências pouco diversas. Alguns líderes antigos são péssimos gestores de pessoas.,NI,580895,3,2018-01-28
"
Oracle
","
Há 3 meses
","
Bons beneficios, mas muita desigualdade interna
",Diretor,"
Rio de Janeiro, RJ
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Beneficios, flexibilidade, autonomia, home office, desafios, aprendizado continuo, instalacoes, tecnologia.","Contras: A empresa privilegia muito a area comercial, onde tudo é possivel, desde bonus super agressivos até MBAs no exterior. As ateas de apoio nao tem direito a promocoes e meritos, dito pelo RH",NI,578324,4,2018-01-28
"
Oracle
","
Há 3 meses
","
Inside Sales Rep Oracle
",Inside Sales Representative,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Remuneração, flexibilidade de horarios, canal direto com gerentes e diretores, possibilidade de resolver situações de forma autonoma, possibilidade de crescimento.","Contras: Pressão de vendas e resultados constante, lidar com esse tipo de pressão de forma tão constante pode ser desgastante para quem não está acostumado.",NI,576391,4,2018-01-28
"
Oracle
","
Há 3 meses
","
Excelente empresa
",Business Development,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Excelente empresa, salário maior que o mercado para o cargo, e com excelentes benefícios. Flexível e com um ambiente descontraído e flexível.",Contras: Existe uma demanda grande com relação as metas que são bastante agressivas o que acaba nos deixando um pouco estressados no dia a dia mas que podemos contornar facilmente.,NI,576248,5,2018-01-28
"
Oracle
","
Há 3 meses
","
House of Cards Brasileiro
","Ex-funcionário, saiu em 2016","
","Conselhos para presidência: Focar na meritocracia das habilidades das pessoas e não nos nomes.Recomendo apenas pela experiencia e salários. Porém, não é uma empresa para fazer carreira.",NI,NI,"Prós: Salário, bônus, benefícios, horário flexível, gestão orientada a resultado. infra. equipamentos, flexibilidade em mudanças de áreas. apenas.","Contras: A política reina. Se você pensa trabalhar além do salário, ou seja, por algum proposito, esqueça. Você pode ser o melhor no que faz, mas isso não é o bastante. as amizades e o clima politico ditam o dia-dia da empresa. ambiente caótico, não apenas pelas altas metas (isso é o de menos) mas sim pela politica de uma empresa que compete com ela mesmo entre seus produtos. e regra é clara, o mais forte (politicamente) sobrevive.",NI,575224,3,2018-01-28
"
Oracle
","
Há 3 meses
","
Ótima empresa, muitos desafios!
",Sales Representative,"
São Paulo, SP
","Conselhos para presidência: Ter um melhor estudo e avaliação cuidadosa das pessoas. Entendo suas individualidades, e projetando e mentorando todos os próximos passos na carreira dentro da Oracle.",NI,NI,"Prós: Boa remuneração variável, possibilidade de crescimento rápido. Uma empresa em que a meritocracia funciona na maioria das vezes e que te dá vários treinamentos sobre vendas estratégicas.",Contras: Muita pressão para bater as metas e atingir o máximo da quota. Não permite home office como cultura em todas as áreas e tirar férias é um pouco complicado.,NI,573861,4,2018-01-28
"
Oracle
","
Há 3 meses
","
Excelente empresa, mas precisa reenquadrar o salário de acordo com o mercado de trabalho
",Business Analyst,"
São Paulo, SP
","Conselhos para presidência: Implantar o plano de previdência privada, aumentar o valor do ticket uma vez que o mesmo não condiz com a região em que a empresa está localizada.",NI,NI,"Prós: Excelentes benefícios, flexibilidade de horário, facilidade de comunicação com Gestores. A empresa fornece ótimas ferramentas de trabalho, cursos e treinamentos.",Contras: Falta implantar plano de previdência privada e maior oportunidade de crescimento por meritocracia. Salários defasados para os funcionários que estão na empresa há mais de 4 anos.,NI,571986,4,2018-01-28
"
Oracle
","
Há 3 meses
","
Salários
","Gerente de Projetos (GP)Ex-funcionário, saiu em 2017","
São Paulo, SP
",Conselhos para presidência: Reveja a questão das panelas. É deprimente.,NI,NI,Prós: Estrutura e nome. Abre portas pois o nome é muito forte. Estrutura para viagens por exemplo é excelente. Área administrativa ótima. Ambiente colaborativo.,"Contras: Panela. Ou entra, ou vai se dar mal. Promoções obscuras e recorrentes pra gente sem competência. Gente muito boa ralando e não sai do lugar.",NI,570747,1,2018-01-28
